title,reviews,criticScore,tMeter,audScore
Slither,The problem with making a smart horror parody -- and James Gunn's Slither is a smart horror parody -- is that it's kind of like doing a virtuoso performance of 'My Way.' The skill of execution tends to be eclipsed by the tedium of the material.,rotten,86,63
Slither,There's something winning about this grab bag of orally fixated invertebrates and mucus-covered Noids.,fresh,86,63
Slither,Slither is one of the best cult movies of recent memory.,fresh,86,63
Slither,"Amiably retro in its icky shock value, this love story with an alien twist is often so funny it's scary.",fresh,86,63
Slither,"Derivative, glib, throwaway, and thoroughly entertaining. A knowing genre movie aimed at fans of Tremors or Lake Placid.",fresh,86,63
Slither,"Done with a knowing wink and a nod, Slither doesn't offer much in the way of scares, but makes up for it in laughs and decent banter and a number of well executed gross out moments.",fresh,86,63
Slither,An underappreciated gem that horror fans would appreciate.,fresh,86,63
Slither,"Zombies, aliens, comedy, gore, what more can you ask for?",fresh,86,63
Shutter,"The jury is out on whether we need another J-horror scare story, but it's not an open-and-shut case. And with the re-make in the works, the file remains open.",rotten,58,77
Shutter,"Innovative, deeper than the norm and visually striking.",fresh,58,77
Shutter,a rather boring asian horror,fresh,58,77
Shutter,...ultimately comes off as yet another hopelessly derivative and downright interminable Asian creeper...,rotten,58,77
Shutter,"The latest in the line of hairy hauntings, Shutter, for the most part conforms to expectations, although it has a pay off which lifts it above the pack.",fresh,58,77
Shutter,"Shunning random carnage, this horror carries you with it to the final twist.",fresh,58,77
Shutter,"Competently handled, decently acted and contains a couple of twists in the final reel that may give you a jolt.",fresh,58,77
Shutter,"Familiar though it may be, the film is well made and contains more than its fair share of supremely creepy moments, plus there's a clever twist near the end that you really won't see coming.",fresh,58,77
Shutter,"If some of the shocks come off feeling as dated as last summer's Polaroids, it's a small price to play for a picture that manages to be scary and unsettling without resorting to cheap thrills and gore.",fresh,58,77
Shutter,"This reasonable Thai horror flick can't decide when and how its disgruntled wraith - female, as usual - is allowed to manifest herself.",fresh,58,77
Shutter,"There's some scare-voltage here, and some cliches.",rotten,58,77
Shutter,"The first-time directors, Parkpoom Wongpoom and Banjong Pisanthanakun, might not have names that roll off the tongue, but they have a way of getting noticed.",fresh,58,77
The Reaping,"The cumulative effect is likely to make viewers weary, but not so weary that they can't manage a chuckle or two during the film's cheesed-out final minutes.",rotten,8,49
The Reaping,I prophesy an early exodus from cinemas.,rotten,8,49
The Reaping,"What could Swank really have done with such a cliche-ridden screenplay, except turn it down?",rotten,8,49
The Reaping,"The Reaping isn't quite bad enough, or even New Testament enough, to qualify as a sign of the impending apocalypse. But by the time it's over, you know you're getting close.",rotten,8,49
The Reaping,A slick-looking but incredibly schlocky horror film.,rotten,8,49
The Reaping,"Religious horror will always be with us, but if The Reaping connects, it'll only be because we sinned on the ticket line.",rotten,8,49
The Reaping,"He lays the photos out on the floor and the burn marks form a cross with a hook at the bottom, the unmistakable emblem of '70s hard rockers Blue Oyster Cult. Hey, didn't they have a big hit called ""(Don't Fear) the Reaping""?",rotten,8,49
The Reaping,At no time does director Stephen Hopkins give us reason to care.,rotten,8,49
The Reaping,"Although terrible, this film does raise ... interesting questions: Why does Hollywood keep ripping off THE OMEN? Why would anyone continue hiring Stephen Hopkins to direct a movie? Why would two-time Oscar-winner Hilary Swank agre to be in this mess?",rotten,8,49
The Reaping,I did like the bugs.,rotten,8,49
The Reaping,"If The Reaping had been sown with fresher ideas, you might actually care if the devil went down to Georgia, er, Louisiana.",rotten,8,49
The Reaping,"Is this movie a good old-fashioned good versus evil potboiler or a newfangled political statement about anti-intellectualism? The Reaping could have gone either way, but it did neither, and it did so spectacularly.",rotten,8,49
Dominion: Prequel to the Exorcist,"Schrader's intelligent, quietly subversive pic emphasizes spiritual agony over horror ecstasy, while paying occasional lip-service to the need for scares.",fresh,30,25
Dominion: Prequel to the Exorcist,"The frights, the scares, they just weren't there.",rotten,30,25
Dominion: Prequel to the Exorcist,"It's a good, thoughtful horror picture -- and thiiis close to being a very good one.",fresh,30,25
Dominion: Prequel to the Exorcist,"Exorcism aside, Dominion is well-acted, handsomely photographed and hauntingly scored.",fresh,30,25
Dominion: Prequel to the Exorcist,"The Schrader variation is awfully dull, with scant evidence of the sort of things that make horror movies attractive -- like mounting suspense and spine-tingling creepiness and, oh yeah, the element of horror.",rotten,30,25
Dominion: Prequel to the Exorcist,"To be fair, Schrader's version fails in ways that Harlin's dumbed-down version didn't.",rotten,30,25
Dominion: Prequel to the Exorcist,"I can't call it a success, but it is certainly an outstanding failure, an attempt to broaden the horizons of a stale genre with real discussion of the matters that consume its maker.",fresh,30,25
Dominion: Prequel to the Exorcist,"It's true ""Dominion"" is a better prequel than ""The Beginning"", but in the end, that's not really saying much in either case.",rotten,30,25
Dominion: Prequel to the Exorcist,"I like both versions of Exorcist IV about the same... It's too bad that a clever editor couldn't have taken the best bits from both films and put them together into a co-directed, successful whole.",fresh,30,25
Dominion: Prequel to the Exorcist,"Neither a masterpiece nor a failure, it will probably appeal mostly to those with knowledge of its death and miraculous resurrection.",rotten,30,25
Dominion: Prequel to the Exorcist,"After 32 years, two sequels, and two prequels, The Exorcist remains an impossible act to follow.",rotten,30,25
Dominion: Prequel to the Exorcist,"""Dominion"" isn't outright horror, and a welcome relief from the days where shots are shorter than the hairs on our heads.",fresh,30,25
The Living and the Dead,"The Living and the Dead is not an easy movie to sit through, and its darkness may be a little mannered, but it's an elegant construction with real emotions buried deep inside.",fresh,90,59
The Living and the Dead,This is a truly haunted movie.,fresh,90,59
The Living and the Dead,"A bizarre psychological study of degeneration and dependency, The Living and the Dead is a horror movie only in the most literal sense.",fresh,90,59
The Living and the Dead,"This is great filmmaking in the sense that overplayed virtuoso guitar shredding is great music -- which is to say, not at all.",rotten,90,59
The Living and the Dead,A striking study of madness that skirts horror territory.,fresh,90,59
The Living and the Dead,"...has elements of horror, as the plethora of knives and hypodermic needles point to, but this is a unique entry for those who like thought-provoking concepts served up with their grue.",fresh,90,59
The Living and the Dead,"Part neo-gothic horror, part empathetic schizoid freak-out, The Living and the Dead suggests an unlikely cross between Spider and Requiem for a Dream.",fresh,90,59
The Living and the Dead,A devious and admirably twisted little mind-bender of a genre flick.,fresh,90,59
The Living and the Dead,"So genuinely horrific and unrelentingly sad and grim, many people will not have the stomach for it.",fresh,90,59
The Living and the Dead,"[F]ans of small horror stories and British indies with a dark side will certainly be entertained, though cross-over appeal to non-horror fans will probably be limited.",fresh,90,59
One Missed Call,One big miss of a horror movie.,rotten,0,29
One Missed Call,"To redial applicable catchphrases, this garbled American remake of Takashi Miike's already staticky 2004 exercise in J-horror is a wrong number.",rotten,0,29
One Missed Call,"The direction is uninspired, acting is lifeless, and the script borders on the inept. A PG-13 rating means that it's short on shocks, too.",rotten,0,29
One Missed Call,"If you missed the first One Missed Call, made in Japan in 2004, you now can miss the American remake.",rotten,0,29
One Missed Call,"The best part of the movie is the fact that, at a running time of an hour and a half, it's mercifully short.",rotten,0,29
One Missed Call,"Given all the hoopla over the Apple iPhone, it's a wonder that no one has yet complained over an essential missing feature: It doesn't ring you up to alert you that you are going to die.",rotten,0,29
One Missed Call,"It's not even remotely scary, which leaves the horror fans out. But it's also way too boring to even poke fun at.",rotten,0,29
One Missed Call,"One Missed Call remakes Takashi Miike's 2003 film as undistinguished college-age horror, except it tries to exploit some people's fear of answering the phone into a feature-length premise.",rotten,0,29
One Missed Call,No wonder the marketers at Warner Bros. did not preview this embarrassing clunker for critics. Anyone searching for an effective supernatural-horror fix in theatres right now should visit The Orphanage instead.,rotten,0,29
One Missed Call,"The unintentional camp makes for some eye-rolling interest early on, and French director Eric Valette does manage a few hair-raising moments, but by then, the movie has missed by a mile.",rotten,0,29
